x,y
827,112
828,112
829,112
830,112
831,112
832,111
833,110
834,110
835,109
836,107
837,107
838,106
839,105
840,104
841,103
842,103
843,101
844,101
845,100
846,99
847,98
848,94
849,93
850,92
851,88
852,84
853,84
854,81
855,74
856,68
857,64
858,65
859,63
860,69
861,78
862,80
863,79
864,78
865,76
866,74
867,73
868,71
869,70
870,68
871,67
872,65
873,62
874,60
875,59
876,57
877,55
878,53
879,52
880,50
881,49
882,48
883,47
884,45
885,44
886,42
887,41
888,40
889,39
890,38
891,37
892,36
893,35
894,34
895,32
896,32
897,31
898,30
899,30
900,30
901,31
902,32
903,32
904,33
905,34
906,39
907,42
908,42
909,43
910,43
911,43
912,44
913,44
914,44
915,44
916,45
917,44
920,7
