x,y
837,153
838,154
839,154
840,154
841,154
842,154
843,154
844,155
845,155
846,155
847,155
848,154
849,154
850,154
851,154
852,153
853,153
854,152
855,152
856,151
857,150
858,149
859,148
860,148
861,147
862,146
863,145
864,144
865,143
866,142
867,141
868,140
869,140
870,139
871,139
872,138
873,137
874,137
875,135
876,135
877,134
878,133
879,132
880,129
881,129
882,127
883,127
884,126
885,125
886,125
887,123
888,121
889,120
890,119
891,117
892,116
893,115
894,114
895,112
896,109
897,108
898,106
899,105
900,104
901,103
902,102
903,100
904,99
905,97
906,96
907,94
908,91
909,89
910,85
911,82
912,81
913,79
914,78
915,76
916,74
917,73
918,71
919,69
920,67
921,66
922,64
923,62
924,60
925,59
926,58
927,56
928,55
929,52
930,49
931,48
932,46
933,45
934,44
935,43
936,41
937,38
938,36
939,35
940,34
941,34
942,34
943,34
944,35
945,36
946,37
947,38
948,39
949,40
950,40
951,40
952,41
953,41
954,42
955,43
956,44
957,46
958,47
959,48
960,54
961,56
962,58
963,58
964,59
965,60
966,60
967,61
968,61
969,62
970,62
971,62
972,63
973,63
974,64
975,64
976,65
977,66
978,69
979,70
980,72
981,72
982,72
983,72
984,72
985,72
986,73
987,73
988,74
989,79
990,81
991,84
992,87
993,89
994,91
995,92
996,93
997,94
998,94
999,95
1000,96
1001,97
1002,98
1003,99
1004,101
1005,102
1006,103
1007,104
1008,105
1009,106
1010,107
1011,109
1012,114
1013,118
1014,119
1015,121
1016,122
1017,123
1018,125
1019,126
1020,127
1021,127
1022,128
1023,129
1024,130
1025,130
1026,131
1027,133
1028,134
1029,136
1030,136
1031,137
1032,138
1033,138
1034,138
1035,139
1036,140
1037,140
1038,141
1039,142
1040,142
1041,143
1042,143
1043,144
1044,145
1045,146
1046,146
1047,147
1048,147
1049,148
1050,148
1051,148
1052,149
1053,149
1054,149
1055,150
1056,150
1057,150
1058,150
1059,150
1060,150
1061,150
1062,150
1063,150
1064,150
1065,150
1066,151
1067,151
1068,151
1069,151
1070,151
1071,151
1072,151
1073,151
1074,150
1075,150
1076,150
1077,150
1078,150
1079,149
1080,149
1081,148
1082,148
1083,147
1084,146
1085,145
1086,144
1087,143
1088,143
1089,143
1090,130
1091,133
1092,124
1093,123
1094,122
1095,127
1096,127
1097,133
1098,132
1099,131
1100,131
1101,130
1102,129
1103,128
1104,127
1105,127
1106,116
1107,113
1108,112
1109,112
1110,111
1111,108
1112,105
1113,105
1114,103
1115,95
1116,96
1117,94
1118,99
1119,99
1120,105
1121,103
1122,102
1123,99
1124,97
1125,95
1126,94
1127,93
1128,92
1129,91
1130,90
1131,89
1132,87
1133,86
1134,83
1135,80
1136,79
1137,77
1138,76
1139,74
1140,72
1141,70
1142,69
1143,67
1144,67
1145,65
1146,64
1147,63
1148,62
1149,59
1150,58
1151,57
1152,56
1153,55
1154,53
1155,52
1156,52
1157,50
1158,50
1159,48
1160,48
1161,47
1162,45
1163,44
1164,39
