x,y
866,29
867,30
868,31
869,32
870,33
871,34
872,35
873,36
874,37
875,39
876,40
877,42
878,43
879,45
880,46
881,48
882,51
883,58
884,60
885,63
886,64
887,68
888,70
889,72
890,72
891,74
892,76
893,78
894,82
895,85
896,89
897,91
898,93
899,95
900,97
901,100
902,103
903,105
904,108
905,112
906,117
907,120
908,122
909,123
910,124
911,125
912,126
913,127
914,128
915,129
916,135
917,137
918,139
919,141
920,143
921,144
922,145
923,146
924,148
925,151
926,155
927,158
928,159
929,159
930,160
931,161
932,163
933,165
934,167
935,169
936,171
937,172
938,174
939,175
940,176
941,177
