x,y
385,101
386,101
387,100
388,101
389,101
390,101
391,101
392,102
393,102
394,102
395,102
396,103
397,103
398,103
399,104
400,103
401,103
402,104
403,104
404,104
405,105
406,106
407,108
408,111
409,118
410,118
411,117
412,117
413,116
414,116
415,116
416,117
417,117
418,118
419,118
420,119
421,120
422,121
423,124
424,128
425,128
426,128
427,128
428,125
429,125
430,125
431,127
432,130
433,128
434,128
435,128
436,128
437,127
438,127
439,126
440,121
441,119
442,117
443,117
444,117
445,117
446,114
447,110
448,108
449,106
450,106
451,105
452,105
453,105
454,105
455,103
456,101
457,101
458,100
459,100
460,100
461,99
462,98
463,97
464,99
465,101
466,104
467,106
468,104
469,106
470,107
471,107
472,107
473,109
474,108
475,109
476,108
477,108
478,107
479,106
480,100
481,97
482,95
483,93
484,89
485,89
486,88
487,86
488,85
489,85
490,84
491,85
492,86
493,86
494,86
495,85
496,85
497,84
498,83
499,81
500,78
501,75
502,72
503,71
504,69
505,68
506,67
507,65
508,65
509,61
510,59
511,57
512,48
513,46
514,45
515,48
516,50
517,51
518,53
519,58
520,61
521,62
522,65
523,66
524,68
525,71
526,71
527,74
528,76
529,77
530,80
531,79
532,79
533,79
534,79
535,79
536,79
537,80
538,81
539,83
540,84
541,85
542,87
543,89
544,88
545,89
546,89
547,90
548,92
549,93
550,94
551,95
552,95
553,95
554,95
555,93
556,93
557,93
558,91
559,91
560,90
561,89
562,88
563,88
564,88
565,88
566,88
567,86
568,86
569,87
570,87
571,89
572,89
573,88
574,89
575,90
576,92
577,93
578,94
579,94
580,94
581,94
582,93
583,93
584,94
585,96
586,99
587,99
588,100
589,100
590,101
591,101
592,102
593,103
594,103
595,105
596,106
597,107
598,107
599,107
600,105
601,105
602,106
603,108
604,108
605,109
606,109
607,109
608,110
609,110
610,110
611,111
612,111
613,112
614,112
615,113
616,113
617,115
618,118
619,117
620,115
621,113
622,112
623,110
624,110
625,110
626,108
627,110
628,113
629,117
630,122
631,123
632,125
633,123
634,131
635,132
636,132
637,132
638,126
639,124
640,123
641,122
642,123
643,123
644,126
645,124
646,123
647,124
648,127
649,127
650,127
651,127
652,127
653,127
654,127
655,127
656,124
657,122
658,118
659,115
660,107
661,107
662,106
663,105
664,103
665,102
666,102
667,101
668,100
669,97
670,94
671,96
672,97
673,99
674,101
675,102
676,103
677,104
678,104
679,105
680,104
681,103
682,103
683,101
684,99
685,93
686,87
687,84
688,83
689,82
690,80
691,78
692,78
693,77
694,75
695,75
696,74
697,74
698,75
699,74
700,74
701,74
702,74
703,74
704,75
705,76
706,75
707,74
708,74
709,74
710,74
711,73
712,73
713,72
714,72
715,71
716,71
717,70
718,70
719,71
720,72
721,73
722,76
723,76
724,78
725,76
726,76
727,76
728,76
729,77
730,76
731,76
732,76
733,76
734,75
735,75
736,77
737,76
738,77
739,77
740,78
741,79
742,79
743,79
744,79
745,80
746,80
747,81
748,83
749,84
750,86
751,87
752,89
753,90
754,91
755,90
756,90
757,91
758,91
759,92
760,92
761,93
762,94
763,94
764,94
765,95
766,94
767,93
768,93
769,92
770,91
771,92
772,90
773,91
774,90
775,91
776,91
777,92
778,91
779,92
780,93
781,95
782,97
783,99
784,105
785,105
786,106
787,106
788,107
789,107
790,107
791,108
792,108
793,108
794,109
795,109
796,109
797,108
798,107
799,105
800,105
801,105
802,105
803,104
804,105
805,105
806,105
807,106
808,106
809,107
810,106
811,106
812,106
813,107
814,108
815,107
816,108
817,108
818,107
819,107
820,107
821,107
822,106
823,106
824,106
825,106
826,106
827,105
828,105
829,105
830,105
831,105
832,105
833,106
834,108
835,109
836,111
837,112
838,112
839,112
840,112
841,110
842,111
843,111
844,112
845,112
846,116
847,117
848,114
849,113
850,112
851,112
852,110
853,113
854,112
855,111
856,107
857,107
858,107
859,107
860,106
861,106
862,105
863,104
864,104
865,104
866,103
867,102
868,100
869,99
870,97
871,95
872,93
873,92
874,91
875,89
876,89
877,88
878,86
879,85
880,84
881,83
882,83
883,83
884,85
885,88
886,91
887,90
