x,y
799,54
800,54
801,54
802,54
803,54
804,54
805,54
806,55
807,56
808,57
809,57
810,58
811,60
812,61
813,63
814,64
815,65
816,66
817,67
818,68
819,68
820,69
821,70
822,70
823,71
824,71
825,71
826,72
827,72
828,72
829,73
830,73
831,75
832,76
833,77
834,78
835,79
836,80
837,81
838,81
839,82
840,83
841,83
842,84
843,84
844,84
845,84
846,84
847,84
848,83
849,83
850,83
851,82
852,82
853,82
854,82
855,82
856,83
857,83
858,84
859,85
860,90
861,91
862,92
863,93
864,94
865,95
866,96
867,97
868,98
869,98
870,99
871,99
872,100
873,101
874,101
875,102
876,102
877,103
878,103
879,104
880,106
881,106
882,108
883,109
884,110
885,111
886,113
887,114
888,115
889,116
890,117
891,117
892,118
893,119
894,120
895,121
896,123
897,123
898,124
899,124
900,125
901,125
902,126
903,126
904,127
905,127
906,128
907,128
908,129
909,129
910,130
911,131
912,132
913,132
914,133
915,133
916,134
917,134
918,135
919,135
920,135
921,136
922,136
923,136
924,136
925,137
926,137
927,137
928,137
929,137
930,137
931,137
932,137
933,137
934,137
935,137
936,136
937,136
938,136
939,135
940,135
941,134
942,134
943,134
944,134
945,134
946,133
947,132
948,132
949,131
950,131
951,130
952,129
953,128
954,127
955,127
956,126
957,126
958,125
959,125
960,124
961,124
962,124
963,123
964,122
965,122
966,121
967,120
968,119
969,118
970,116
971,116
972,115
973,114
974,113
975,113
976,112
977,111
978,110
979,110
980,109
981,108
982,107
983,106
984,105
985,104
986,103
987,102
988,102
989,100
990,99
991,98
992,97
993,96
994,95
995,94
996,93
997,92
998,91
999,90
1000,89
1001,89
1002,88
1003,86
1004,86
1005,85
1006,84
1007,83
1008,82
1009,80
1010,79
