x,y
799,91
800,92
801,94
802,94
803,95
804,95
805,97
806,99
807,101
808,103
809,104
810,104
811,105
812,106
813,107
814,108
815,110
816,112
817,113
818,114
819,115
820,116
821,117
822,118
823,118
824,119
825,120
826,121
827,121
828,122
829,122
830,123
831,124
832,125
833,126
834,127
835,127
836,128
837,128
838,129
839,130
840,130
841,130
842,131
843,131
844,132
845,132
846,133
847,133
848,133
849,133
850,134
851,134
852,134
853,134
854,135
855,135
856,135
857,135
858,135
859,135
860,135
861,134
862,134
863,134
864,134
865,134
866,134
867,133
868,133
869,133
870,133
871,132
872,132
873,131
874,131
875,130
876,129
877,128
878,127
879,127
880,126
881,126
882,125
883,124
884,123
885,121
886,120
887,118
888,117
889,117
890,116
891,115
892,112
893,111
894,109
895,107
896,104
897,99
898,97
899,95
900,94
901,92
902,88
903,86
904,83
905,82
906,80
907,79
908,78
909,77
910,77
911,76
912,76
913,75
914,76
915,74
916,74
917,74
918,72
919,73
920,71
921,68
922,61
923,49
924,37
