x,y
814,104
815,104
816,104
817,104
818,104
819,104
820,104
821,104
822,104
823,103
824,103
825,103
826,103
827,103
