x,y
831,131
832,130
833,130
834,129
835,128
836,128
837,127
838,126
839,125
840,124
841,124
842,123
843,121
844,120
845,119
846,118
847,118
848,117
849,116
850,114
851,111
852,109
853,108
854,106
855,104
856,101
857,97
858,92
859,90
860,88
861,84
862,81
863,70
864,68
865,67
866,66
867,66
868,65
869,64
870,63
871,61
872,59
873,59
874,59
875,59
876,59
877,57
878,44
879,36
880,34
881,33
882,33
883,32
884,32
885,32
886,31
887,31
888,31
889,31
890,31
891,31
892,30
893,30
894,30
895,30
896,30
897,30
898,30
899,30
900,30
901,29
902,29
903,29
904,29
905,29
906,29
907,29
908,30
909,30
910,30
911,30
912,30
913,31
914,31
915,32
916,33
917,33
918,34
919,35
920,36
921,36
922,40
923,49
924,56
925,60
926,62
927,65
928,67
929,68
930,70
931,75
932,84
933,88
934,96
935,97
936,98
937,99
938,102
939,118
940,119
941,121
942,122
943,123
944,124
945,126
946,127
947,128
948,129
949,129
950,130
951,130
952,131
953,130
954,131
