x,y
812,100
813,99
814,97
815,96
816,94
817,92
818,91
819,90
820,89
821,88
822,87
823,86
824,84
825,82
826,78
827,72
828,61
829,61
830,61
831,61
832,61
833,61
834,61
835,62
836,62
837,63
838,64
839,65
840,67
841,68
842,69
843,70
844,71
845,71
846,71
847,72
848,72
849,73
850,74
851,75
852,76
853,77
854,77
855,78
856,80
857,83
858,84
859,84
860,85
861,100
862,102
863,103
864,104
865,105
866,106
867,106
868,104
869,101
870,101
871,102
872,102
873,106
874,111
875,111
876,112
877,113
878,115
879,117
880,120
881,122
882,125
883,126
884,131
885,134
886,136
887,138
888,139
889,140
890,142
891,143
892,144
893,146
894,147
895,147
896,148
897,149
898,149
899,149
900,150
901,150
902,150
903,150
904,150
905,149
906,149
907,148
908,148
909,147
910,146
911,145
912,145
913,144
914,144
915,142
916,141
917,140
918,139
919,137
920,135
921,130
922,128
923,127
924,126
925,125
926,124
927,121
928,118
929,116
930,113
931,110
932,108
933,106
934,104
935,102
936,101
937,100
938,98
939,97
940,96
941,95
942,95
943,94
944,93
945,92
946,91
947,91
948,90
949,89
950,88
951,87
952,79
953,66
954,64
955,64
956,64
957,65
958,65
959,66
960,67
961,68
962,69
963,70
964,71
965,72
966,73
967,74
968,88
969,93
970,95
971,95
972,96
973,97
974,101
975,102
976,104
977,106
978,108
979,109
980,109
981,110
982,110
983,111
984,111
985,112
986,113
987,114
988,114
989,116
990,119
991,123
992,131
993,134
994,136
995,138
996,141
997,143
998,144
999,144
1000,145
1001,145
1002,145
1003,146
1004,147
1005,148
1006,149
1007,150
1008,150
1009,151
1010,151
1011,151
1012,152
1013,152
1014,152
1015,152
1016,152
1017,145
1018,140
1019,120
1020,113
1021,110
1022,111
1023,115
1024,113
1025,116
1026,124
1027,128
1028,138
1029,145
1030,145
1031,144
1032,144
1033,143
1034,142
1035,140
1036,139
1037,138
1038,136
1039,135
1040,134
1041,133
1042,131
1043,130
1044,126
1045,124
1046,122
1047,121
1048,120
1049,119
1050,116
1051,111
1052,109
1053,106
1054,103
1055,102
1056,100
1057,97
1058,95
1059,93
1060,93
1061,92
1062,92
1063,91
1064,90
1065,90
1066,89
