x,y
805,116
806,118
807,119
808,120
809,121
810,123
811,125
812,125
813,126
814,126
815,127
816,127
817,128
818,128
819,129
820,129
821,130
822,130
823,130
824,131
825,131
826,132
827,132
828,132
829,132
830,133
831,133
832,133
833,133
834,133
835,133
836,133
837,132
838,132
839,132
840,131
841,131
842,131
843,130
844,130
845,130
846,129
847,129
848,128
849,128
850,127
851,126
852,126
853,125
854,125
855,124
856,123
857,123
858,122
859,121
860,121
861,119
862,117
863,117
864,115
865,115
866,114
867,113
868,112
869,110
870,107
871,105
872,104
873,102
874,101
875,100
876,99
877,98
878,97
879,95
880,93
881,92
882,90
883,89
884,87
885,86
886,85
887,84
888,82
889,80
890,77
891,76
892,75
893,73
894,71
895,69
896,67
897,64
898,61
899,59
900,56
901,55
902,54
903,53
904,52
905,49
906,48
907,46
908,44
909,43
910,42
911,41
912,39
913,38
914,36
915,35
916,34
917,32
918,30
919,29
920,28
921,27
922,26
923,25
924,23
925,22
926,22
927,21
928,20
929,19
930,19
931,18
932,18
933,17
934,17
935,17
