x,y
830,126
831,127
832,127
833,127
834,127
835,126
836,125
837,114
838,114
839,114
840,114
841,114
842,115
843,114
844,114
845,114
846,114
847,114
848,113
849,113
850,113
851,113
852,112
853,112
854,112
855,112
856,111
857,110
858,110
859,108
860,106
861,105
862,104
863,103
864,103
865,102
866,102
867,101
868,100
869,97
870,93
871,91
872,82
873,79
874,73
875,62
876,60
877,60
878,59
879,58
880,58
881,57
882,55
883,54
884,53
885,52
886,51
887,48
888,44
889,43
890,43
891,43
892,43
893,43
894,42
895,39
896,37
897,36
898,34
899,33
900,31
901,29
902,26
903,20
904,20
905,20
906,19
907,17
908,13
909,12
910,11
911,10
912,9
913,9
914,8
915,8
916,7
917,7
918,6
919,6
920,6
921,6
922,5
923,5
924,4
925,4
