x,y
332,46
333,43
334,42
335,40
336,39
337,38
338,34
339,34
340,33
341,33
342,33
343,33
344,33
345,34
346,35
347,36
348,37
349,39
350,41
351,43
352,46
353,48
354,50
355,51
356,52
357,53
358,53
359,54
360,54
361,55
362,55
363,56
364,57
365,58
366,60
367,61
368,62
369,63
370,64
371,65
372,66
373,68
374,68
375,69
376,68
377,69
378,68
379,67
380,67
381,67
382,66
383,66
384,65
385,66
386,66
387,68
388,69
389,70
390,71
391,72
392,73
393,75
394,77
395,80
396,80
397,82
398,83
399,84
400,85
401,86
402,87
403,87
404,88
405,89
406,91
407,93
408,94
409,95
410,96
411,97
412,98
413,100
414,101
415,102
416,103
417,104
418,104
419,106
420,108
421,109
422,110
423,110
424,111
425,112
426,113
427,114
428,115
429,115
430,116
431,117
432,118
433,118
434,119
435,119
436,120
437,120
438,120
439,121
440,121
441,122
442,122
443,122
444,122
445,122
446,122
447,122
448,123
449,123
450,123
451,123
452,123
453,123
454,123
455,122
456,122
457,122
458,122
459,121
460,120
461,120
462,119
463,119
464,118
465,118
466,118
467,117
468,117
469,117
470,116
471,116
472,115
473,115
474,114
475,114
476,114
477,113
478,112
479,112
480,112
481,111
482,110
483,110
484,109
485,109
486,108
487,108
488,107
489,106
490,105
491,105
492,104
493,104
494,103
495,102
496,102
497,101
498,101
499,101
500,100
501,100
502,99
503,97
504,96
505,95
506,94
507,94
508,92
509,92
510,91
511,91
512,90
513,89
514,88
515,87
516,86
517,85
518,84
519,83
520,82
521,81
522,80
523,79
524,78
525,77
526,76
527,76
528,75
529,74
530,73
531,72
532,71
533,69
534,68
535,67
536,66
537,65
538,63
539,63
540,61
541,60
542,59
543,58
544,56
545,55
546,53
547,52
548,50
549,49
550,47
551,46
552,44
553,43
554,42
555,41
556,40
557,39
558,39
559,39
560,39
561,40
562,40
563,41
564,42
565,43
566,44
567,45
568,46
569,48
570,50
571,52
572,54
573,55
574,56
575,56
576,57
577,58
578,59
579,60
580,60
581,61
582,62
583,62
584,63
585,64
586,66
587,66
588,67
589,67
590,68
591,69
592,69
593,69
594,69
595,69
596,68
597,68
598,67
599,67
600,66
601,67
602,67
603,69
604,71
605,72
606,73
607,74
608,75
609,76
610,77
611,77
612,78
613,79
614,80
615,81
616,82
617,83
618,84
619,84
620,85
621,86
622,87
623,88
624,89
625,90
626,92
627,93
628,94
629,95
630,97
631,100
632,101
633,102
634,103
635,104
636,106
637,107
638,108
639,108
640,109
641,110
642,111
643,112
644,113
645,114
646,114
647,114
648,115
649,116
650,116
651,118
652,118
653,118
654,119
655,119
656,119
657,120
658,120
659,120
660,120
661,120
662,120
663,120
664,120
665,120
666,119
667,119
668,119
669,119
670,119
671,119
672,119
673,118
674,118
675,118
676,117
677,117
678,116
679,115
680,115
681,114
682,113
683,112
684,112
685,111
686,111
687,110
688,110
689,110
690,110
691,110
692,109
693,109
694,109
695,108
696,107
697,106
698,106
699,105
700,105
701,104
702,104
703,103
704,103
705,103
706,101
707,101
708,100
709,99
710,99
711,98
712,97
713,96
714,95
715,94
716,93
717,92
718,91
719,91
720,89
721,88
722,87
723,86
724,85
725,84
726,83
727,82
728,81
729,79
730,78
731,77
732,77
733,76
734,75
735,73
736,72
737,71
738,70
739,69
740,68
741,67
742,66
743,65
744,62
745,61
746,59
747,58
748,57
749,56
750,55
751,54
752,52
753,51
754,50
755,49
756,47
757,45
758,43
759,41
760,40
761,38
762,37
763,36
764,34
765,33
766,32
767,32
768,31
769,31
770,30
771,30
772,30
773,31
774,31
775,32
776,32
777,33
778,33
779,34
780,35
781,36
782,38
783,40
784,41
785,43
786,46
787,49
788,51
789,51
790,53
791,54
792,54
793,54
794,55
795,55
796,56
797,56
798,56
799,57
800,58
801,59
802,59
803,60
804,62
805,65
806,66
807,66
808,67
809,66
810,66
811,65
812,65
813,66
814,65
815,67
816,69
817,71
818,75
819,77
820,79
821,80
822,81
823,81
824,82
825,83
826,83
827,85
828,86
829,87
830,88
831,89
832,89
833,91
834,92
835,93
836,94
837,95
838,97
839,98
840,99
841,101
842,103
843,105
844,106
845,107
846,108
847,109
848,110
849,111
850,112
851,113
852,113
853,114
854,114
855,115
856,115
857,116
858,116
859,117
860,117
861,117
862,118
863,118
864,119
865,119
866,119
867,120
868,120
869,120
870,120
871,120
872,120
873,121
874,121
875,121
876,121
877,122
878,122
879,122
880,121
881,122
882,121
883,122
884,121
885,121
886,121
887,121
888,121
889,121
890,121
891,120
892,120
893,120
894,120
895,120
896,119
897,119
898,119
899,113
900,113
901,109
902,113
903,118
904,117
905,117
906,116
907,115
908,114
909,113
910,112
911,112
912,110
913,110
914,109
915,109
916,109
917,108
918,108
919,108
920,108
921,107
922,107
923,107
924,106
925,106
926,106
927,105
928,104
929,104
930,103
931,102
932,101
933,100
934,99
935,98
936,96
937,95
938,93
939,92
940,91
941,89
942,88
943,87
944,86
945,85
946,85
947,84
948,82
949,81
950,80
951,79
952,79
953,78
954,77
955,74
956,72
957,70
958,70
959,69
960,69
961,69
968,8
