x,y
638,157
639,156
640,154
641,153
642,153
643,152
644,151
645,150
646,149
647,146
648,143
649,139
650,137
651,136
652,135
653,133
654,131
655,129
656,126
657,120
658,114
659,113
660,111
661,108
662,105
663,103
664,101
665,100
666,99
667,98
668,96
669,93
670,91
671,90
672,88
673,87
674,86
675,86
676,84
677,84
678,83
679,82
680,82
681,81
682,80
683,80
684,79
685,78
686,77
687,76
688,75
689,74
690,73
691,71
692,69
693,68
694,65
695,61
696,57
697,55
698,54
699,53
700,52
701,51
702,50
703,46
704,33
705,29
706,28
707,28
708,28
709,28
710,29
711,30
712,31
713,33
714,35
715,37
716,39
717,54
718,59
719,61
720,64
721,67
722,70
723,73
724,73
725,74
726,75
727,76
728,92
729,94
730,97
731,99
732,102
733,105
734,110
735,118
736,119
737,120
738,122
739,123
740,124
741,125
742,127
743,128
744,130
745,139
746,141
747,143
748,143
749,144
750,145
751,146
752,147
753,149
754,152
755,154
756,155
757,155
758,156
759,158
760,158
761,159
762,160
763,160
764,160
765,160
766,160
767,160
768,159
769,159
770,158
771,158
772,157
773,157
774,156
775,155
776,154
777,153
778,152
779,152
780,151
781,150
782,149
783,147
784,145
785,144
786,143
787,142
788,141
789,140
790,139
791,139
792,137
793,137
794,136
795,134
796,132
797,130
798,127
799,124
800,122
801,121
802,119
803,118
804,115
805,111
806,106
807,101
808,96
809,93
810,92
811,91
812,90
813,89
814,89
815,88
816,87
817,87
818,86
819,86
820,85
821,84
822,84
823,83
824,82
825,81
826,79
827,77
828,76
829,75
830,74
831,74
832,72
833,71
834,69
835,66
836,64
837,63
838,62
839,61
840,60
841,56
842,48
843,32
844,28
845,28
846,29
847,29
848,32
849,33
850,34
851,35
852,36
853,38
854,40
855,59
856,64
857,69
858,73
859,77
860,81
861,93
862,103
863,105
864,106
865,107
866,108
867,108
868,109
869,111
870,112
871,113
872,114
873,117
874,120
875,123
876,125
877,127
878,128
879,130
880,131
881,133
882,135
883,138
884,140
885,141
886,143
887,145
888,146
889,147
890,149
891,150
892,151
893,152
894,153
895,155
896,156
897,156
898,157
899,158
900,158
901,159
902,159
903,159
904,160
905,160
906,160
907,160
908,160
909,160
910,160
911,159
912,158
913,157
914,156
915,156
916,155
917,155
918,154
919,154
920,154
921,154
922,153
923,153
924,153
925,152
926,152
927,152
928,152
929,150
930,149
931,148
932,147
933,145
934,144
935,144
936,138
937,137
938,140
939,139
